ID,storySignifier,domain,outcomeXexpect,emotion,rating,model,study
20,G5D1GL,pottery,GL,Interest,4,Human,1
20,G5D2BH,social_old,BH,Anger,0,Human,1
20,G5D2BH,social_old,BH,Hate,0,Human,1
20,G5D2BH,social_old,BH,Contempt,0,Human,1
20,G5D2BH,social_old,BH,Disgust,0,Human,1
20,G5D2BH,social_old,BH,Fear,0,Human,1
20,G5D2BH,social_old,BH,Disappointment,2,Human,1
20,G5D2BH,social_old,BH,Shame,0,Human,1
20,G5D2BH,social_old,BH,Regret,0,Human,1
20,G5D2BH,social_old,BH,Guilt,0,Human,1
20,G5D2BH,social_old,BH,Sadness,1,Human,1
20,G5D2BH,social_old,BH,Compassion,0,Human,1
20,G5D2BH,social_old,BH,Relief,0,Human,1
20,G5D2BH,social_old,BH,Admiration,0,Human,1
20,G5D2BH,social_old,BH,Love,0,Human,1
20,G5D2BH,social_old,BH,Contentment,0,Human,1
20,G5D2BH,social_old,BH,Pleasure,0,Human,1
20,G5D2BH,social_old,BH,Joy,0,Human,1
20,G5D2BH,social_old,BH,Pride,0,Human,1
20,G5D2BH,social_old,BH,Amusement,0,Human,1
20,G5D2BH,social_old,BH,Interest,0,Human,1
20,G5D3GH,basketball,GH,Anger,0,Human,1
20,G5D3GH,basketball,GH,Hate,0,Human,1
20,G5D3GH,basketball,GH,Contempt,0,Human,1
20,G5D3GH,basketball,GH,Disgust,0,Human,1
20,G5D3GH,basketball,GH,Fear,0,Human,1
20,G5D3GH,basketball,GH,Disappointment,0,Human,1
20,G5D3GH,basketball,GH,Shame,0,Human,1
20,G5D3GH,basketball,GH,Regret,0,Human,1
20,G5D3GH,basketball,GH,Guilt,0,Human,1
20,G5D3GH,basketball,GH,Sadness,0,Human,1
20,G5D3GH,basketball,GH,Compassion,0,Human,1
20,G5D3GH,basketball,GH,Relief,4,Human,1
20,G5D3GH,basketball,GH,Admiration,0,Human,1
20,G5D3GH,basketball,GH,Love,0,Human,1
20,G5D3GH,basketball,GH,Contentment,4,Human,1
20,G5D3GH,basketball,GH,Pleasure,5,Human,1
20,G5D3GH,basketball,GH,Joy,6,Human,1
20,G5D3GH,basketball,GH,Pride,6,Human,1
20,G5D3GH,basketball,GH,Amusement,0,Human,1
20,G5D3GH,basketball,GH,Interest,5,Human,1
20,G5D4BL,exam,BL,Anger,1,Human,1
20,G5D4BL,exam,BL,Hate,0,Human,1
20,G5D4BL,exam,BL,Contempt,0,Human,1
20,G5D4BL,exam,BL,Disgust,0,Human,1
20,G5D4BL,exam,BL,Fear,0,Human,1
20,G5D4BL,exam,BL,Disappointment,5,Human,1
20,G5D4BL,exam,BL,Shame,3,Human,1
20,G5D4BL,exam,BL,Regret,3,Human,1
20,G5D4BL,exam,BL,Guilt,0,Human,1
20,G5D4BL,exam,BL,Sadness,5,Human,1
20,G5D4BL,exam,BL,Compassion,0,Human,1
20,G5D4BL,exam,BL,Relief,2,Human,1
20,G5D4BL,exam,BL,Admiration,0,Human,1
20,G5D4BL,exam,BL,Love,0,Human,1
20,G5D4BL,exam,BL,Contentment,0,Human,1
20,G5D4BL,exam,BL,Pleasure,0,Human,1
20,G5D4BL,exam,BL,Joy,0,Human,1
20,G5D4BL,exam,BL,Pride,0,Human,1
20,G5D4BL,exam,BL,Amusement,0,Human,1
20,G5D4BL,exam,BL,Interest,0,Human,1
20,G5D5GL,project,GL,Anger,0,Human,1
20,G5D5GL,project,GL,Hate,0,Human,1
20,G5D5GL,project,GL,Contempt,0,Human,1
20,G5D5GL,project,GL,Disgust,0,Human,1
20,G5D5GL,project,GL,Fear,0,Human,1
20,G5D5GL,project,GL,Disappointment,0,Human,1
20,G5D5GL,project,GL,Shame,0,Human,1
20,G5D5GL,project,GL,Regret,0,Human,1
20,G5D5GL,project,GL,Guilt,0,Human,1
20,G5D5GL,project,GL,Sadness,0,Human,1
20,G5D5GL,project,GL,Compassion,0,Human,1
20,G5D5GL,project,GL,Relief,6,Human,1
20,G5D5GL,project,GL,Admiration,0,Human,1
20,G5D5GL,project,GL,Love,0,Human,1
20,G5D5GL,project,GL,Contentment,4,Human,1
20,G5D5GL,project,GL,Pleasure,4,Human,1
20,G5D5GL,project,GL,Joy,4,Human,1
20,G5D5GL,project,GL,Pride,6,Human,1
20,G5D5GL,project,GL,Amusement,0,Human,1
20,G5D5GL,project,GL,Interest,4,Human,1
20,G5D1BH,pottery,BH,Anger,1,Human,1
20,G5D1BH,pottery,BH,Hate,0,Human,1
20,G5D1BH,pottery,BH,Contempt,0,Human,1
20,G5D1BH,pottery,BH,Disgust,0,Human,1
20,G5D1BH,pottery,BH,Fear,0,Human,1
20,G5D1BH,pottery,BH,Disappointment,6,Human,1
20,G5D1BH,pottery,BH,Shame,4,Human,1
20,G5D1BH,pottery,BH,Regret,5,Human,1
20,G5D1BH,pottery,BH,Guilt,0,Human,1
20,G5D1BH,pottery,BH,Sadness,5,Human,1
20,G5D1BH,pottery,BH,Compassion,0,Human,1
20,G5D1BH,pottery,BH,Relief,0,Human,1
20,G5D1BH,pottery,BH,Admiration,0,Human,1
20,G5D1BH,pottery,BH,Love,0,Human,1
20,G5D1BH,pottery,BH,Contentment,0,Human,1
20,G5D1BH,pottery,BH,Pleasure,0,Human,1
20,G5D1BH,pottery,BH,Joy,0,Human,1
20,G5D1BH,pottery,BH,Pride,0,Human,1
20,G5D1BH,pottery,BH,Amusement,0,Human,1
20,G5D1BH,pottery,BH,Interest,0,Human,1
20,G5D2GH,social_old,GH,Anger,0,Human,1
20,G5D2GH,social_old,GH,Hate,0,Human,1
20,G5D2GH,social_old,GH,Contempt,0,Human,1
20,G5D2GH,social_old,GH,Disgust,0,Human,1
20,G5D2GH,social_old,GH,Fear,0,Human,1
20,G5D2GH,social_old,GH,Disappointment,0,Human,1
20,G5D2GH,social_old,GH,Shame,0,Human,1
20,G5D2GH,social_old,GH,Regret,0,Human,1
20,G5D2GH,social_old,GH,Guilt,0,Human,1
20,G5D2GH,social_old,GH,Sadness,0,Human,1
20,G5D2GH,social_old,GH,Compassion,0,Human,1
20,G5D2GH,social_old,GH,Relief,2,Human,1
20,G5D2GH,social_old,GH,Admiration,2,Human,1
20,G5D2GH,social_old,GH,Love,2,Human,1
20,G5D2GH,social_old,GH,Contentment,4,Human,1
20,G5D2GH,social_old,GH,Pleasure,5,Human,1
20,G5D2GH,social_old,GH,Joy,5,Human,1
20,G5D2GH,social_old,GH,Pride,5,Human,1
20,G5D2GH,social_old,GH,Amusement,1,Human,1
20,G5D2GH,social_old,GH,Interest,4,Human,1
20,G5D3BL,basketball,BL,Anger,2,Human,1
20,G5D3BL,basketball,BL,Hate,0,Human,1
20,G5D3BL,basketball,BL,Contempt,2,Human,1
20,G5D3BL,basketball,BL,Disgust,1,Human,1
20,G5D3BL,basketball,BL,Fear,0,Human,1
20,G5D3BL,basketball,BL,Disappointment,5,Human,1
20,G5D3BL,basketball,BL,Shame,5,Human,1
20,G5D3BL,basketball,BL,Regret,3,Human,1
20,G5D3BL,basketball,BL,Guilt,0,Human,1
20,G5D3BL,basketball,BL,Sadness,6,Human,1
20,G5D3BL,basketball,BL,Compassion,0,Human,1
20,G5D3BL,basketball,BL,Relief,0,Human,1
20,G5D3BL,basketball,BL,Admiration,0,Human,1
20,G5D3BL,basketball,BL,Love,0,Human,1
20,G5D3BL,basketball,BL,Contentment,0,Human,1
20,G5D3BL,basketball,BL,Pleasure,0,Human,1
20,G5D3BL,basketball,BL,Joy,0,Human,1
20,G5D3BL,basketball,BL,Pride,0,Human,1
20,G5D3BL,basketball,BL,Amusement,0,Human,1
20,G5D3BL,basketball,BL,Interest,0,Human,1
20,G5D4GL,exam,GL,Anger,0,Human,1
20,G5D4GL,exam,GL,Hate,0,Human,1
20,G5D4GL,exam,GL,Contempt,0,Human,1
20,G5D4GL,exam,GL,Disgust,0,Human,1
20,G5D4GL,exam,GL,Fear,0,Human,1
20,G5D4GL,exam,GL,Disappointment,0,Human,1
20,G5D4GL,exam,GL,Shame,0,Human,1
20,G5D4GL,exam,GL,Regret,0,Human,1
20,G5D4GL,exam,GL,Guilt,0,Human,1
20,G5D4GL,exam,GL,Sadness,0,Human,1
20,G5D4GL,exam,GL,Compassion,0,Human,1
20,G5D4GL,exam,GL,Relief,6,Human,1
20,G5D4GL,exam,GL,Admiration,0,Human,1
20,G5D4GL,exam,GL,Love,0,Human,1
20,G5D4GL,exam,GL,Contentment,5,Human,1
20,G5D4GL,exam,GL,Pleasure,3,Human,1
20,G5D4GL,exam,GL,Joy,6,Human,1
20,G5D4GL,exam,GL,Pride,6,Human,1
20,G5D4GL,exam,GL,Amusement,0,Human,1
20,G5D4GL,exam,GL,Interest,4,Human,1
20,G5D5BH,project,BH,Anger,1,Human,1
20,G5D5BH,project,BH,Hate,0,Human,1
20,G5D5BH,project,BH,Contempt,0,Human,1
20,G5D5BH,project,BH,Disgust,1,Human,1
20,G5D5BH,project,BH,Fear,1,Human,1
20,G5D5BH,project,BH,Disappointment,5,Human,1
20,G5D5BH,project,BH,Shame,5,Human,1
20,G5D5BH,project,BH,Regret,5,Human,1
20,G5D5BH,project,BH,Guilt,0,Human,1
20,G5D5BH,project,BH,Sadness,6,Human,1
20,G5D5BH,project,BH,Compassion,0,Human,1
20,G5D5BH,project,BH,Relief,0,Human,1
20,G5D5BH,project,BH,Admiration,0,Human,1
20,G5D5BH,project,BH,Love,0,Human,1
20,G5D5BH,project,BH,Contentment,0,Human,1
20,G5D5BH,project,BH,Pleasure,0,Human,1
20,G5D5BH,project,BH,Joy,0,Human,1
20,G5D5BH,project,BH,Pride,0,Human,1
20,G5D5BH,project,BH,Amusement,0,Human,1
20,G5D5BH,project,BH,Interest,0,Human,1
21,G4D3GH,basketball,GH,Anger,0,Human,1
21,G4D3GH,basketball,GH,Hate,0,Human,1
21,G4D3GH,basketball,GH,Contempt,0,Human,1
21,G4D3GH,basketball,GH,Disgust,0,Human,1
21,G4D3GH,basketball,GH,Fear,0,Human,1
21,G4D3GH,basketball,GH,Disappointment,0,Human,1
21,G4D3GH,basketball,GH,Shame,0,Human,1
21,G4D3GH,basketball,GH,Regret,0,Human,1
21,G4D3GH,basketball,GH,Guilt,0,Human,1
21,G4D3GH,basketball,GH,Sadness,0,Human,1
21,G4D3GH,basketball,GH,Compassion,0,Human,1
21,G4D3GH,basketball,GH,Relief,1,Human,1
21,G4D3GH,basketball,GH,Admiration,0,Human,1
21,G4D3GH,basketball,GH,Love,0,Human,1
21,G4D3GH,basketball,GH,Contentment,2,Human,1
21,G4D3GH,basketball,GH,Pleasure,3,Human,1
21,G4D3GH,basketball,GH,Joy,4,Human,1
21,G4D3GH,basketball,GH,Pride,2,Human,1
21,G4D3GH,basketball,GH,Amusement,0,Human,1
21,G4D3GH,basketball,GH,Interest,1,Human,1
21,G4D2GL,social_old,GL,Anger,0,Human,1
21,G4D2GL,social_old,GL,Hate,0,Human,1
21,G4D2GL,social_old,GL,Contempt,0,Human,1
21,G4D2GL,social_old,GL,Disgust,0,Human,1
21,G4D2GL,social_old,GL,Fear,0,Human,1
21,G4D2GL,social_old,GL,Disappointment,0,Human,1
21,G4D2GL,social_old,GL,Shame,0,Human,1
21,G4D2GL,social_old,GL,Regret,0,Human,1
21,G4D2GL,social_old,GL,Guilt,0,Human,1
21,G4D2GL,social_old,GL,Sadness,0,Human,1
21,G4D2GL,social_old,GL,Compassion,0,Human,1
21,G4D2GL,social_old,GL,Relief,1,Human,1
21,G4D2GL,social_old,GL,Admiration,1,Human,1
21,G4D2GL,social_old,GL,Love,2,Human,1
21,G4D2GL,social_old,GL,Contentment,2,Human,1
21,G4D2GL,social_old,GL,Pleasure,1,Human,1
21,G4D2GL,social_old,GL,Joy,2,Human,1
21,G4D2GL,social_old,GL,Pride,1,Human,1
21,G4D2GL,social_old,GL,Amusement,0,Human,1
21,G4D2GL,social_old,GL,Interest,2,Human,1
21,G4D1BH,pottery,BH,Anger,1,Human,1
21,G4D1BH,pottery,BH,Hate,0,Human,1
21,G4D1BH,pottery,BH,Contempt,1,Human,1
21,G4D1BH,pottery,BH,Disgust,0,Human,1
21,G4D1BH,pottery,BH,Fear,0,Human,1
21,G4D1BH,pottery,BH,Disappointment,2,Human,1
21,G4D1BH,pottery,BH,Shame,0,Human,1
21,G4D1BH,pottery,BH,Regret,0,Human,1
21,G4D1BH,pottery,BH,Guilt,0,Human,1
21,G4D1BH,pottery,BH,Sadness,2,Human,1
21,G4D1BH,pottery,BH,Compassion,0,Human,1
21,G4D1BH,pottery,BH,Relief,0,Human,1
21,G4D1BH,pottery,BH,Admiration,0,Human,1
21,G4D1BH,pottery,BH,Love,0,Human,1
21,G4D1BH,pottery,BH,Contentment,0,Human,1
21,G4D1BH,pottery,BH,Pleasure,0,Human,1
21,G4D1BH,pottery,BH,Joy,0,Human,1
21,G4D1BH,pottery,BH,Pride,0,Human,1
21,G4D1BH,pottery,BH,Amusement,1,Human,1
21,G4D1BH,pottery,BH,Interest,1,Human,1
21,G4D5BL,project,BL,Anger,0,Human,1
21,G4D5BL,project,BL,Hate,0,Human,1
21,G4D5BL,project,BL,Contempt,0,Human,1
21,G4D5BL,project,BL,Disgust,0,Human,1
21,G4D5BL,project,BL,Fear,0,Human,1
21,G4D5BL,project,BL,Disappointment,2,Human,1
21,G4D5BL,project,BL,Shame,1,Human,1
21,G4D5BL,project,BL,Regret,0,Human,1
21,G4D5BL,project,BL,Guilt,1,Human,1
21,G4D5BL,project,BL,Sadness,2,Human,1
21,G4D5BL,project,BL,Compassion,0,Human,1
21,G4D5BL,project,BL,Relief,1,Human,1
21,G4D5BL,project,BL,Admiration,0,Human,1
21,G4D5BL,project,BL,Love,0,Human,1
21,G4D5BL,project,BL,Contentment,0,Human,1
21,G4D5BL,project,BL,Pleasure,0,Human,1
21,G4D5BL,project,BL,Joy,0,Human,1
21,G4D5BL,project,BL,Pride,1,Human,1
21,G4D5BL,project,BL,Amusement,0,Human,1
21,G4D5BL,project,BL,Interest,0,Human,1
21,G4D4GH,exam,GH,Anger,0,Human,1
21,G4D4GH,exam,GH,Hate,0,Human,1
21,G4D4GH,exam,GH,Contempt,0,Human,1
21,G4D4GH,exam,GH,Disgust,0,Human,1
21,G4D4GH,exam,GH,Fear,0,Human,1
21,G4D4GH,exam,GH,Disappointment,0,Human,1
21,G4D4GH,exam,GH,Shame,0,Human,1
21,G4D4GH,exam,GH,Regret,0,Human,1
21,G4D4GH,exam,GH,Guilt,0,Human,1
21,G4D4GH,exam,GH,Sadness,0,Human,1
21,G4D4GH,exam,GH,Compassion,0,Human,1
21,G4D4GH,exam,GH,Relief,2,Human,1
21,G4D4GH,exam,GH,Admiration,0,Human,1
21,G4D4GH,exam,GH,Love,0,Human,1
21,G4D4GH,exam,GH,Contentment,3,Human,1
21,G4D4GH,exam,GH,Pleasure,3,Human,1
21,G4D4GH,exam,GH,Joy,2,Human,1
21,G4D4GH,exam,GH,Pride,2,Human,1
21,G4D4GH,exam,GH,Amusement,0,Human,1
21,G4D4GH,exam,GH,Interest,1,Human,1
21,G4D3GL,basketball,GL,Anger,0,Human,1
21,G4D3GL,basketball,GL,Hate,0,Human,1
21,G4D3GL,basketball,GL,Contempt,0,Human,1
21,G4D3GL,basketball,GL,Disgust,0,Human,1
21,G4D3GL,basketball,GL,Fear,0,Human,1
21,G4D3GL,basketball,GL,Disappointment,0,Human,1
21,G4D3GL,basketball,GL,Shame,0,Human,1
21,G4D3GL,basketball,GL,Regret,0,Human,1
21,G4D3GL,basketball,GL,Guilt,0,Human,1
21,G4D3GL,basketball,GL,Sadness,0,Human,1
21,G4D3GL,basketball,GL,Compassion,0,Human,1
21,G4D3GL,basketball,GL,Relief,2,Human,1
21,G4D3GL,basketball,GL,Admiration,0,Human,1
21,G4D3GL,basketball,GL,Love,0,Human,1
21,G4D3GL,basketball,GL,Contentment,3,Human,1
21,G4D3GL,basketball,GL,Pleasure,3,Human,1
21,G4D3GL,basketball,GL,Joy,1,Human,1
21,G4D3GL,basketball,GL,Pride,2,Human,1
21,G4D3GL,basketball,GL,Amusement,1,Human,1
21,G4D3GL,basketball,GL,Interest,1,Human,1
21,G4D2BH,social_old,BH,Anger,0,Human,1
21,G4D2BH,social_old,BH,Hate,0,Human,1
21,G4D2BH,social_old,BH,Contempt,0,Human,1
21,G4D2BH,social_old,BH,Disgust,0,Human,1
21,G4D2BH,social_old,BH,Fear,0,Human,1
21,G4D2BH,social_old,BH,Disappointment,0,Human,1
21,G4D2BH,social_old,BH,Shame,0,Human,1
21,G4D2BH,social_old,BH,Regret,0,Human,1
21,G4D2BH,social_old,BH,Guilt,0,Human,1
21,G4D2BH,social_old,BH,Sadness,0,Human,1
21,G4D2BH,social_old,BH,Compassion,1,Human,1
21,G4D2BH,social_old,BH,Relief,1,Human,1
21,G4D2BH,social_old,BH,Admiration,0,Human,1
21,G4D2BH,social_old,BH,Love,1,Human,1
21,G4D2BH,social_old,BH,Contentment,3,Human,1
21,G4D2BH,social_old,BH,Pleasure,2,Human,1
21,G4D2BH,social_old,BH,Joy,1,Human,1
21,G4D2BH,social_old,BH,Pride,2,Human,1
21,G4D2BH,social_old,BH,Amusement,0,Human,1
21,G4D2BH,social_old,BH,Interest,2,Human,1
21,G4D1BL,pottery,BL,Anger,0,Human,1
21,G4D1BL,pottery,BL,Hate,0,Human,1
21,G4D1BL,pottery,BL,Contempt,0,Human,1
21,G4D1BL,pottery,BL,Disgust,0,Human,1
21,G4D1BL,pottery,BL,Fear,0,Human,1
21,G4D1BL,pottery,BL,Disappointment,2,Human,1
21,G4D1BL,pottery,BL,Shame,1,Human,1
21,G4D1BL,pottery,BL,Regret,1,Human,1
21,G4D1BL,pottery,BL,Guilt,0,Human,1
21,G4D1BL,pottery,BL,Sadness,1,Human,1
21,G4D1BL,pottery,BL,Compassion,0,Human,1
21,G4D1BL,pottery,BL,Relief,1,Human,1
21,G4D1BL,pottery,BL,Admiration,0,Human,1
21,G4D1BL,pottery,BL,Love,0,Human,1
21,G4D1BL,pottery,BL,Contentment,0,Human,1
21,G4D1BL,pottery,BL,Pleasure,1,Human,1
21,G4D1BL,pottery,BL,Joy,1,Human,1
21,G4D1BL,pottery,BL,Pride,1,Human,1
21,G4D1BL,pottery,BL,Amusement,0,Human,1
21,G4D1BL,pottery,BL,Interest,0,Human,1
21,G4D5GH,project,GH,Anger,0,Human,1
21,G4D5GH,project,GH,Hate,0,Human,1
21,G4D5GH,project,GH,Contempt,0,Human,1
21,G4D5GH,project,GH,Disgust,0,Human,1
21,G4D5GH,project,GH,Fear,0,Human,1
21,G4D5GH,project,GH,Disappointment,0,Human,1
21,G4D5GH,project,GH,Shame,0,Human,1
21,G4D5GH,project,GH,Regret,0,Human,1
21,G4D5GH,project,GH,Guilt,0,Human,1
21,G4D5GH,project,GH,Sadness,0,Human,1
21,G4D5GH,project,GH,Compassion,0,Human,1
21,G4D5GH,project,GH,Relief,2,Human,1
21,G4D5GH,project,GH,Admiration,1,Human,1
21,G4D5GH,project,GH,Love,1,Human,1
21,G4D5GH,project,GH,Contentment,0,Human,1
21,G4D5GH,project,GH,Pleasure,3,Human,1
21,G4D5GH,project,GH,Joy,3,Human,1
21,G4D5GH,project,GH,Pride,4,Human,1
21,G4D5GH,project,GH,Amusement,1,Human,1
21,G4D5GH,project,GH,Interest,1,Human,1
21,G4D4GL ,exam,GL,Anger,0,Human,1
21,G4D4GL ,exam,GL,Hate,0,Human,1
21,G4D4GL ,exam,GL,Contempt,0,Human,1
21,G4D4GL ,exam,GL,Disgust,0,Human,1
21,G4D4GL ,exam,GL,Fear,0,Human,1
21,G4D4GL ,exam,GL,Disappointment,0,Human,1
21,G4D4GL ,exam,GL,Shame,0,Human,1
21,G4D4GL ,exam,GL,Regret,0,Human,1
21,G4D4GL ,exam,GL,Guilt,0,Human,1
21,G4D4GL ,exam,GL,Sadness,0,Human,1
21,G4D4GL ,exam,GL,Compassion,0,Human,1
21,G4D4GL ,exam,GL,Relief,0,Human,1
21,G4D4GL ,exam,GL,Admiration,0,Human,1
21,G4D4GL ,exam,GL,Love,0,Human,1
21,G4D4GL ,exam,GL,Contentment,2,Human,1
21,G4D4GL ,exam,GL,Pleasure,1,Human,1
21,G4D4GL ,exam,GL,Joy,2,Human,1
21,G4D4GL ,exam,GL,Pride,3,Human,1
21,G4D4GL ,exam,GL,Amusement,1,Human,1
21,G4D4GL ,exam,GL,Interest,1,Human,1
22,G6D1BH,pottery,BH,Anger,0,Human,1
22,G6D1BH,pottery,BH,Hate,0,Human,1
22,G6D1BH,pottery,BH,Contempt,0,Human,1
22,G6D1BH,pottery,BH,Disgust,0,Human,1
22,G6D1BH,pottery,BH,Fear,0,Human,1
22,G6D1BH,pottery,BH,Disappointment,6,Human,1
22,G6D1BH,pottery,BH,Shame,5,Human,1
22,G6D1BH,pottery,BH,Regret,0,Human,1
22,G6D1BH,pottery,BH,Guilt,0,Human,1
22,G6D1BH,pottery,BH,Sadness,5,Human,1
22,G6D1BH,pottery,BH,Compassion,0,Human,1
22,G6D1BH,pottery,BH,Relief,0,Human,1
22,G6D1BH,pottery,BH,Admiration,0,Human,1
22,G6D1BH,pottery,BH,Love,0,Human,1
22,G6D1BH,pottery,BH,Contentment,0,Human,1
22,G6D1BH,pottery,BH,Pleasure,0,Human,1
22,G6D1BH,pottery,BH,Joy,0,Human,1
22,G6D1BH,pottery,BH,Pride,0,Human,1
22,G6D1BH,pottery,BH,Amusement,0,Human,1
22,G6D1BH,pottery,BH,Interest,0,Human,1
22,G6D4GH,exam,GH,Anger,0,Human,1
22,G6D4GH,exam,GH,Hate,0,Human,1
22,G6D4GH,exam,GH,Contempt,0,Human,1
22,G6D4GH,exam,GH,Disgust,0,Human,1
22,G6D4GH,exam,GH,Fear,0,Human,1
22,G6D4GH,exam,GH,Disappointment,0,Human,1
22,G6D4GH,exam,GH,Shame,0,Human,1
22,G6D4GH,exam,GH,Regret,0,Human,1
22,G6D4GH,exam,GH,Guilt,0,Human,1
22,G6D4GH,exam,GH,Sadness,0,Human,1
22,G6D4GH,exam,GH,Compassion,0,Human,1
22,G6D4GH,exam,GH,Relief,5,Human,1
22,G6D4GH,exam,GH,Admiration,0,Human,1
22,G6D4GH,exam,GH,Love,0,Human,1
22,G6D4GH,exam,GH,Contentment,4,Human,1
22,G6D4GH,exam,GH,Pleasure,4,Human,1
22,G6D4GH,exam,GH,Joy,0,Human,1
22,G6D4GH,exam,GH,Pride,5,Human,1
22,G6D4GH,exam,GH,Amusement,0,Human,1
22,G6D4GH,exam,GH,Interest,0,Human,1
22,G6D3BL,basketball,BL,Anger,0,Human,1
22,G6D3BL,basketball,BL,Hate,1,Human,1
22,G6D3BL,basketball,BL,Contempt,0,Human,1
22,G6D3BL,basketball,BL,Disgust,0,Human,1
22,G6D3BL,basketball,BL,Fear,0,Human,1
22,G6D3BL,basketball,BL,Disappointment,6,Human,1
22,G6D3BL,basketball,BL,Shame,5,Human,1
22,G6D3BL,basketball,BL,Regret,0,Human,1
22,G6D3BL,basketball,BL,Guilt,0,Human,1
22,G6D3BL,basketball,BL,Sadness,5,Human,1
22,G6D3BL,basketball,BL,Compassion,0,Human,1
22,G6D3BL,basketball,BL,Relief,0,Human,1
22,G6D3BL,basketball,BL,Admiration,0,Human,1
22,G6D3BL,basketball,BL,Love,0,Human,1
22,G6D3BL,basketball,BL,Contentment,0,Human,1
22,G6D3BL,basketball,BL,Pleasure,0,Human,1
22,G6D3BL,basketball,BL,Joy,0,Human,1
22,G6D3BL,basketball,BL,Pride,0,Human,1
22,G6D3BL,basketball,BL,Amusement,0,Human,1
22,G6D3BL,basketball,BL,Interest,0,Human,1
22,G6D2GL,social_old,GL,Anger,0,Human,1
22,G6D2GL,social_old,GL,Hate,0,Human,1
22,G6D2GL,social_old,GL,Contempt,0,Human,1
22,G6D2GL,social_old,GL,Disgust,0,Human,1
22,G6D2GL,social_old,GL,Fear,0,Human,1
22,G6D2GL,social_old,GL,Disappointment,0,Human,1
22,G6D2GL,social_old,GL,Shame,0,Human,1
22,G6D2GL,social_old,GL,Regret,0,Human,1
22,G6D2GL,social_old,GL,Guilt,0,Human,1
22,G6D2GL,social_old,GL,Sadness,0,Human,1
22,G6D2GL,social_old,GL,Compassion,0,Human,1
22,G6D2GL,social_old,GL,Relief,0,Human,1
22,G6D2GL,social_old,GL,Admiration,1,Human,1
22,G6D2GL,social_old,GL,Love,0,Human,1
22,G6D2GL,social_old,GL,Contentment,3,Human,1
22,G6D2GL,social_old,GL,Pleasure,0,Human,1
22,G6D2GL,social_old,GL,Joy,4,Human,1
22,G6D2GL,social_old,GL,Pride,0,Human,1
22,G6D2GL,social_old,GL,Amusement,0,Human,1
22,G6D2GL,social_old,GL,Interest,4,Human,1
22,G6D5BH,project,BH,Anger,0,Human,1
22,G6D5BH,project,BH,Hate,0,Human,1
22,G6D5BH,project,BH,Contempt,0,Human,1
22,G6D5BH,project,BH,Disgust,0,Human,1
22,G6D5BH,project,BH,Fear,0,Human,1
22,G6D5BH,project,BH,Disappointment,2,Human,1
22,G6D5BH,project,BH,Shame,0,Human,1
22,G6D5BH,project,BH,Regret,2,Human,1
22,G6D5BH,project,BH,Guilt,0,Human,1
22,G6D5BH,project,BH,Sadness,0,Human,1
22,G6D5BH,project,BH,Compassion,0,Human,1
22,G6D5BH,project,BH,Relief,0,Human,1
22,G6D5BH,project,BH,Admiration,0,Human,1
22,G6D5BH,project,BH,Love,0,Human,1
22,G6D5BH,project,BH,Contentment,0,Human,1
22,G6D5BH,project,BH,Pleasure,0,Human,1
22,G6D5BH,project,BH,Joy,0,Human,1
22,G6D5BH,project,BH,Pride,4,Human,1
22,G6D5BH,project,BH,Amusement,0,Human,1
22,G6D5BH,project,BH,Interest,0,Human,1
22,G6D1GH,pottery,GH,Anger,0,Human,1
22,G6D1GH,pottery,GH,Hate,0,Human,1
22,G6D1GH,pottery,GH,Contempt,0,Human,1
22,G6D1GH,pottery,GH,Disgust,0,Human,1
22,G6D1GH,pottery,GH,Fear,0,Human,1
22,G6D1GH,pottery,GH,Disappointment,0,Human,1
22,G6D1GH,pottery,GH,Shame,0,Human,1
22,G6D1GH,pottery,GH,Regret,0,Human,1
22,G6D1GH,pottery,GH,Guilt,0,Human,1
22,G6D1GH,pottery,GH,Sadness,0,Human,1
22,G6D1GH,pottery,GH,Compassion,0,Human,1
22,G6D1GH,pottery,GH,Relief,0,Human,1
22,G6D1GH,pottery,GH,Admiration,0,Human,1
22,G6D1GH,pottery,GH,Love,0,Human,1
22,G6D1GH,pottery,GH,Contentment,0,Human,1
22,G6D1GH,pottery,GH,Pleasure,0,Human,1
22,G6D1GH,pottery,GH,Joy,0,Human,1
22,G6D1GH,pottery,GH,Pride,6,Human,1
22,G6D1GH,pottery,GH,Amusement,0,Human,1
22,G6D1GH,pottery,GH,Interest,0,Human,1
22,G6D4BL,exam,BL,Anger,3,Human,1
22,G6D4BL,exam,BL,Hate,0,Human,1
22,G6D4BL,exam,BL,Contempt,0,Human,1
22,G6D4BL,exam,BL,Disgust,0,Human,1
22,G6D4BL,exam,BL,Fear,0,Human,1
22,G6D4BL,exam,BL,Disappointment,5,Human,1
22,G6D4BL,exam,BL,Shame,5,Human,1
22,G6D4BL,exam,BL,Regret,4,Human,1
22,G6D4BL,exam,BL,Guilt,0,Human,1
22,G6D4BL,exam,BL,Sadness,4,Human,1
22,G6D4BL,exam,BL,Compassion,0,Human,1
22,G6D4BL,exam,BL,Relief,0,Human,1
22,G6D4BL,exam,BL,Admiration,0,Human,1
22,G6D4BL,exam,BL,Love,0,Human,1
22,G6D4BL,exam,BL,Contentment,0,Human,1
22,G6D4BL,exam,BL,Pleasure,0,Human,1
